token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
7-11	BOI042	7	a	a	linguistic	_	_	_	_	_	_
7-12	BOI042	7	casalecchio.	casalecchio	linguistic	Intonation=Falling	End=25.724	_	_	_	_
8-0	BOI042	8	>praticamente<	praticamente	linguistic	_	Begin=26.06	_	Fast=0-12	_	_
8-1	BOI042	8	da	da	linguistic	_	End=27.26	_	_	_	_
9-0	BOI042	9	((sospira))	((sospira))	nonverbalbehavior	_	Begin=27.879|End=28.693	_	_	_	_
10-0	BOI042	10	°dunque	dunque	linguistic	Volume=Low	Begin=29.05	_	_	_	_
10-1	BOI042	10	facevo	facevo	linguistic	Volume=Low	_	_	_	_	_
10-2	BOI042	10	la°	la	linguistic	Volume=Low	End=30.414	_	_	_	_
11-0	BOI042	11	da	da	linguistic	_	Begin=31.46	_	_	_	_
11-1	BOI042	11	sedici	sedici	linguistic	_	_	_	_	_	_
11-2	BOI042	11	anni	anni	linguistic	_	_	_	_	_	_
11-3	BOI042	11	quando	quando	linguistic	_	_	_	_	_	_
11-4	BOI042	11	avevo	avevo	linguistic	_	_	_	_	_	_
11-5	BOI042	11	quindici	quindici	linguistic	_	_	_	_	_	_
11-6	BOI042	11	anni	anni	linguistic	_	_	_	_	_	_
11-7	BOI042	11	abito	abito	linguistic	_	_	_	_	_	_
11-8	BOI042	11	casalecchio	casalecchio	linguistic	_	_	_	_	_	_
11-9	BOI042	11	adesso	adesso	linguistic	_	_	_	_	_	_
11-10	BOI042	11	ne	ne	linguistic	_	_	_	_	_	_
11-11	BOI042	11	ho	ho	linguistic	_	_	_	_	_	_
11-12	BOI042	11	settantadue	settantadue	linguistic	_	_	_	_	_	_
11-13	BOI042	11	quindi.	quindi	linguistic	Intonation=Falling	End=36.078	_	_	_	_
12-0	BOI042	12	è	è	linguistic	_	Begin=37.41	_	_	_	_
12-1	BOI042	12	già	già	linguistic	_	_	_	_	_	_
12-2	BOI042	12	quanti?	quanti	linguistic	Intonation=Rising	End=38.666	_	_	_	_
13-0	BOR009	13	[eh]	eh	linguistic	_	Begin=39.3|End=39.723	_	_	_	0-2(3)
14-0	BOI042	14	[sessa]ntasei?	sessantasei	linguistic	Intonation=Rising	Begin=39.3|End=40.838	_	_	_	0-5(3)
15-0	BOI042	15	sessantase~	sessantase~	linguistic	Interrupted=Yes	Begin=41.56	_	_	_	_
15-1	BOI042	15	cinquantasette?	cinquantasette	linguistic	Intonation=Rising	End=43.335	_	_	_	_
16-0	BOI042	16	cinquantas~	cinquantas~	linguistic	Interrupted=Yes	Begin=44.169	_	_	_	_
16-1	BOI042	16	no	no	linguistic	_	_	_	_	_	_
16-2	BOI042	16	cinquantasette	cinquantasette	linguistic	_	_	_	_	_	_
16-3	BOI042	16	quindici	quindici	linguistic	_	_	_	_	_	_
16-4	BOI042	16	settantadue	settantadue	linguistic	_	_	_	_	_	_
16-5	BOI042	16	dico	dico	linguistic	_	_	_	_	_	_
16-6	BOI042	16	bene?	bene	linguistic	Intonation=Rising	End=47.524	_	_	_	_
17-0	BOR009	17	sì	sì	linguistic	_	Begin=47.61|End=48.012	_	_	_	_
18-0	BOI042	18	°eh°	eh	linguistic	Volume=Low	Begin=48.418	_	_	_	_
18-1	BOI042	18	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
18-2	BOI042	18	[cinquan[tasette	cinquantasette	linguistic	_	_	_	_	_	_
18-3	BOI042	18	che	che	linguistic	_	_	_	_	_	_
18-4	BOI042	18	abito	abito	linguistic	_	_	_	_	_	_
18-5	BOI042	18	a	a	linguistic	_	_	_	_	_	_
18-6	BOI042	18	cas]alecchio.	casalecchio	linguistic	Intonation=Falling	End=50.386	_	_	_	_
19-0	BOR009	19	[quindi	quindi	linguistic	_	Begin=49.178	_	_	_	0-6(4)
19-1	BOR009	19	un	un	linguistic	_	_	_	_	_	0-2(4)
19-2	BOR009	19	po'	po'	linguistic	_	_	_	_	_	0-3(4)
19-3	BOR009	19	di	di	linguistic	_	_	_	_	_	0-2(4)
19-4	BOR009	19	anni].	anni	linguistic	Intonation=Falling	End=50.023	_	_	_	0-4(4)
20-0	BOR009	20	ehm	ehm	linguistic	_	Begin=51.39	_	_	_	_
20-1	BOR009	20	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
20-2	BOR009	20	si	si	linguistic	_	_	_	_	_	_
20-3	BOR009	20	trova	trova	linguistic	_	_	_	_	_	_
20-4	BOR009	20	meglio	meglio	linguistic	_	_	_	_	_	_
20-5	BOR009	20	a	a	linguistic	_	_	_	_	_	_
20-6	BOR009	20	casalecchio	casalecchio	linguistic	_	_	_	_	_	_
20-7	BOR009	20	le	le	linguistic	_	_	_	_	_	_
20-8	BOR009	20	piaceva	piaceva	linguistic	_	_	_	_	_	_
20-9	BOR009	20	di	di	linguistic	_	_	_	_	_	_
20-10	BOR009	20	più	più	linguistic	_	_	_	_	_	_
20-11	BOR009	20	dove	dove	linguistic	_	_	_	_	_	_
20-12	BOR009	20	stava	stava	linguistic	_	_	_	_	_	_
20-13	BOR009	20	prima?	prima	linguistic	Intonation=Rising	End=55.993	_	_	_	_
21-0	BOI042	21	beh	beh	linguistic	_	Begin=56.261	_	_	_	_
21-1	BOI042	21	prima	prima	linguistic	_	_	_	_	_	_
21-2	BOI042	21	ero	ero	linguistic	_	_	_	_	_	_
21-3	BOI042	21	fuori	fuori	linguistic	_	_	_	_	_	_
21-4	BOI042	21	in	in	linguistic	_	_	_	_	_	_
21-5	BOI042	21	campagna:	campagna	linguistic	_	_	7x1	_	_	_
21-6	BOI042	21	praticamente	praticamente	linguistic	_	_	_	_	_	_
21-7	BOI042	21	ero	ero	linguistic	_	_	_	_	_	_
21-8	BOI042	21	eravamo	eravamo	linguistic	_	_	_	_	_	_
21-9	BOI042	21	isolati	isolati	linguistic	_	_	_	_	_	_
21-10	BOI042	21	diciamo	diciamo	linguistic	_	_	_	_	_	_
21-11	BOI042	21	facevamo	facevamo	linguistic	_	_	_	_	_	_
21-12	BOI042	21	i	i	linguistic	_	_	_	_	_	_
21-13	BOI042	21	custodi	custodi	linguistic	_	_	_	_	_	_
21-14	BOI042	21	in	in	linguistic	_	_	_	_	_	_
21-15	BOI042	21	una	una	linguistic	_	_	_	_	_	_
21-16	BOI042	21	villa	villa	linguistic	_	End=62.471	_	_	_	_
22-0	BOI042	22	su	su	linguistic	_	Begin=62.97	_	_	_	_
22-1	BOI042	22	a:	a	linguistic	_	_	0x1	_	_	_
22-2	BOI042	22	paderno	paderno	linguistic	_	_	_	_	_	_
22-3	BOI042	22	gaibola	gaibola	linguistic	_	_	_	_	_	_
22-4	BOI042	22	paderno	paderno	linguistic	_	_	_	_	_	_
22-5	BOI042	22	fra	fra	linguistic	_	_	_	_	_	_
22-6	BOI042	22	gaibola	gaibola	linguistic	_	_	_	_	_	_
22-7	BOI042	22	e	e	linguistic	_	_	_	_	_	_
22-8	BOI042	22	paderno	paderno	linguistic	_	_	_	_	_	_
22-9	BOI042	22	era	era	linguistic	_	_	_	_	_	_
22-10	BOI042	22	(u)na	una	linguistic	_	_	_	_	0-1(0)	_
22-11	BOI042	22	villa	villa	linguistic	_	_	_	_	_	_
22-12	BOI042	22	di	di	linguistic	_	End=67.137	_	_	_	_
23-0	BOI042	23	di	di	linguistic	_	Begin=67.914	_	_	_	_
23-1	BOI042	23	un	un	linguistic	_	_	_	_	_	_
23-2	BOI042	23	signorone	signorone	linguistic	_	_	_	_	_	_
23-3	BOI042	23	di	di	linguistic	_	_	_	_	_	_
23-4	BOI042	23	bologna	bologna	linguistic	_	_	_	_	_	_
23-5	BOI042	23	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
23-6	BOI042	23	un	un	linguistic	_	_	_	_	_	_
23-7	BOI042	23	certo	certo	linguistic	_	_	_	_	_	_
23-8	BOI042	23	simone	simone	linguistic	_	_	_	_	_	_
23-9	BOI042	23	rossi	rossi	linguistic	_	_	_	_	_	_
23-10	BOI042	23	che	che	linguistic	_	_	_	_	_	_
23-11	BOI042	23	era	era	linguistic	_	End=71.869	_	_	_	_
24-0	BOI042	24	diciamo	diciamo	linguistic	_	Begin=72.79	_	_	_	_
24-1	BOI042	24	aveva	aveva	linguistic	_	_	_	_	_	_
24-2	BOI042	24	un	un	linguistic	_	_	_	_	_	_
24-3	BOI042	24	negozio	negozio	linguistic	_	_	_	_	_	_
24-4	BOI042	24	di	di	linguistic	_	_	_	_	_	_
24-5	BOI042	24	tessuti	tessuti	linguistic	_	_	_	_	_	_
24-6	BOI042	24	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
24-7	BOI042	24	ingrosso	ingrosso	linguistic	_	_	_	_	_	_
24-8	BOI042	24	in	in	linguistic	_	_	_	_	_	_
24-9	BOI042	24	@nomeluogo	@nomeluogo	linguistic	_	End=76.017	_	_	_	_
25-0	BOI042	25	e	e	linguistic	_	Begin=77.09	_	_	_	_
25-1	BOI042	25	poi	poi	linguistic	_	_	_	_	_	_
25-2	BOI042	25	>ecco<	ecco	linguistic	_	_	_	Fast=0-4	_	_
25-3	BOI042	25	lui	lui	linguistic	_	_	_	_	_	_
25-4	BOI042	25	questo	questo	linguistic	_	_	_	_	_	_
25-5	BOI042	25	simone	simone	linguistic	_	_	_	_	_	_
25-6	BOI042	25	rossi	rossi	linguistic	_	_	_	_	_	_
25-7	BOI042	25	è	è	linguistic	_	_	_	_	_	_
25-8	BOI042	25	stato	stato	linguistic	_	_	_	_	_	_
25-9	BOI042	25	il	il	linguistic	_	_	_	_	_	_
25-10	BOI042	25	primo	primo	linguistic	_	_	_	_	_	_
25-11	BOI042	25	presidente	presidente	linguistic	_	_	_	_	_	_
25-12	BOI042	25	dei	dei	linguistic	_	_	_	_	_	_
25-13	BOI042	25	centergross.	centergross	linguistic	Intonation=Falling	End=81.589	_	_	_	_
26-0	BOI042	26	e	e	linguistic	_	Begin=81.88	_	_	_	_
26-1	BOI042	26	noi	noi	linguistic	_	_	_	_	_	_
26-2	BOI042	26	facevamo	facevamo	linguistic	_	_	_	_	_	_
26-3	BOI042	26	i	i	linguistic	_	_	_	_	_	_
26-4	BOI042	26	custodi	custodi	linguistic	_	_	_	_	_	_
26-5	BOI042	26	nella	nella	linguistic	_	_	_	_	_	_
26-6	BOI042	26	sua	sua	linguistic	_	_	_	_	_	_
26-7	BOI042	26	villa.	villa	linguistic	Intonation=Falling	End=83.83	_	_	_	_
27-0	BOI042	27	io	io	linguistic	_	Begin=84.13	_	_	_	_
27-1	BOI042	27	venivo	venivo	linguistic	_	_	_	_	_	_
27-2	BOI042	27	a	a	linguistic	_	_	_	_	_	_
27-3	BOI042	27	scuola	scuola	linguistic	_	_	_	_	_	_
27-4	BOI042	27	avevo	avevo	linguistic	_	_	_	_	_	_
27-5	BOI042	27	le	le	linguistic	_	_	_	_	_	_
27-6	BOI042	27	elementari	elementari	linguistic	_	_	_	_	_	_
27-7	BOI042	27	le	le	linguistic	_	_	_	_	_	_
27-8	BOI042	27	ho	ho	linguistic	_	_	_	_	_	_
27-9	BOI042	27	fatte	fatte	linguistic	_	_	_	_	_	_
27-10	BOI042	27	lì	lì	linguistic	_	_	_	_	_	_
27-11	BOI042	27	a	a	linguistic	_	_	_	_	_	_
27-12	BOI042	27	gaibola	gaibola	linguistic	_	_	_	_	_	_
27-13	BOI042	27	e	e	linguistic	_	_	_	_	_	_
27-14	BOI042	27	le	le	linguistic	_	_	_	_	_	_
27-15	BOI042	27	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
27-16	BOI042	27	le	le	linguistic	_	_	_	_	_	_
27-17	BOI042	27	medie	medie	linguistic	_	_	_	_	_	_
27-18	BOI042	27	le	le	linguistic	_	_	_	_	_	_
27-19	BOI042	27	ho	ho	linguistic	_	_	_	_	_	_
27-20	BOI042	27	fatte	fatte	linguistic	_	_	_	_	_	_
27-21	BOI042	27	a	a	linguistic	_	_	_	_	_	_
27-22	BOI042	27	bologna	bologna	linguistic	_	_	_	_	_	_
27-23	BOI042	27	alle	alle	linguistic	_	_	_	_	_	_
27-24	BOI042	27	fioravanti	fioravanti	linguistic	_	_	_	_	_	_
27-25	BOI042	27	in	in	linguistic	_	_	_	_	_	_
27-26	BOI042	27	via	via	linguistic	_	_	_	_	_	_
27-27	BOI042	27	don	don	linguistic	_	_	_	_	_	_
27-28	BOI042	27	minzoni.	minzoni	linguistic	Intonation=Falling	End=90.974	_	_	_	_
28-0	BOR009	28	[°okay°]	okay	linguistic	Volume=Low	Begin=91.727|End=92.687	_	_	_	0-4(5)
29-0	BOI042	29	[dopodi]ché::::	dopodiché	linguistic	_	Begin=91.76|End=94.861	8x4	_	_	0-6(5)
30-0	BOI042	30	°e	e	linguistic	Volume=Low	Begin=95.31	_	_	_	_
30-1	BOI042	30	s~°	s~	linguistic	Interrupted=Yes|Volume=Low	_	_	_	_	_
30-2	BOI042	30	siam	siam	linguistic	_	_	_	_	_	_
30-3	BOI042	30	venuti	venuti	linguistic	_	_	_	_	_	_
30-4	BOI042	30	d~	d~	linguistic	Interrupted=Yes	_	_	_	_	_
30-5	BOI042	30	dopo	dopo	linguistic	_	_	_	_	_	_
30-6	BOI042	30	finito	finito	linguistic	_	_	_	_	_	_
30-7	BOI042	30	le	le	linguistic	_	_	_	_	_	_
30-8	BOI042	30	medie	medie	linguistic	_	_	_	_	_	_
30-9	BOI042	30	la	la	linguistic	_	_	_	_	_	_
30-10	BOI042	30	t~	t~	linguistic	Interrupted=Yes	_	_	_	_	_
30-11	BOI042	30	seconda	seconda	linguistic	_	_	_	_	_	_
30-12	BOI042	30	media	media	linguistic	_	_	_	_	_	_
30-13	BOI042	30	siam	siam	linguistic	_	_	_	_	_	_
30-14	BOI042	30	venuti	venuti	linguistic	_	_	_	_	_	_
30-15	BOI042	30	giù	giù	linguistic	_	_	_	_	_	_
30-16	BOI042	30	>quindi	quindi	linguistic	_	_	_	Fast=0-6	_	_
30-17	BOI042	30	quindi<	quindi	linguistic	_	_	_	Fast=0-6	_	_
30-18	BOI042	30	quattordici	quattordici	linguistic	_	_	_	_	_	_
30-19	BOI042	30	quindici	quindici	linguistic	_	_	_	_	_	_
30-20	BOI042	30	anni	anni	linguistic	_	_	_	_	_	_
30-21	BOI042	30	°insomma	insomma	linguistic	Volume=Low	_	_	_	_	_
30-22	BOI042	30	(inso~)°	inso~	linguistic	Interrupted=Yes|Volume=Low	_	_	_	0-5(0)	_
30-23	BOI042	30	di	di	linguistic	_	_	_	_	_	_
30-24	BOI042	30	preciso	preciso	linguistic	_	_	_	_	_	_
30-25	BOI042	30	>°non	non	linguistic	Volume=Low	_	_	Fast=0-3	_	_
30-26	BOI042	30	mi	mi	linguistic	Volume=Low	_	_	Fast=0-2	_	_
30-27	BOI042	30	ricordo°<.	ricordo	linguistic	Intonation=Falling|Volume=Low	End=103.157	_	Fast=0-7	_	_
31-0	BOR009	31	quindi	quindi	linguistic	_	Begin=103.479	_	_	_	_
31-1	BOR009	31	il	il	linguistic	_	_	_	_	_	_
31-2	BOR009	31	grosso	grosso	linguistic	_	_	_	_	_	_
31-3	BOR009	31	della	della	linguistic	_	_	_	_	_	_
31-4	BOR009	31	sua	sua	linguistic	_	_	_	_	_	_
31-5	BOR009	31	vita	vita	linguistic	_	_	_	_	_	_
31-6	BOR009	31	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
31-7	BOR009	31	ha	ha	linguistic	_	_	_	_	_	_
31-8	BOR009	31	passato	passato	linguistic	_	_	_	_	_	_
31-9	BOR009	31	diciamo	diciamo	linguistic	_	_	_	_	_	_
31-10	BOR009	31	a	a	linguistic	_	_	_	_	_	_
31-11	BOR009	31	casalec[chio]?	casalecchio	linguistic	Intonation=Rising	End=106.379	_	_	_	6-11(6)
32-0	BOI042	32	[sì]	sì	linguistic	_	Begin=106.099	_	_	_	0-2(6)
32-1	BOI042	32	sì	sì	linguistic	_	_	_	_	_	_
32-2	BOI042	32	sì	sì	linguistic	_	_	_	_	_	_
32-3	BOI042	32	la	la	linguistic	_	_	_	_	_	_
32-4	BOI042	32	la	la	linguistic	_	_	_	_	_	_
32-5	BOI042	32	l(a)	la	linguistic	_	End=107.982	_	_	1-2(0)	_
33-0	BOI042	33	la	la	linguistic	_	Begin=108.24	_	_	_	_
33-1	BOI042	33	gioventù	gioventù	linguistic	_	_	_	_	_	_
33-2	BOI042	33	fuori	fuori	linguistic	_	_	_	_	_	_
33-3	BOI042	33	casalecchio	casalecchio	linguistic	_	_	_	_	_	_
33-4	BOI042	33	ma:	ma	linguistic	_	End=111.005	1x1	_	_	_
34-0	BOI042	34	proprio	proprio	linguistic	_	Begin=111.134	_	_	_	_
34-1	BOI042	34	da	da	linguistic	_	_	_	_	_	_
34-2	BOI042	34	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
34-3	BOI042	34	miseri	miseri	linguistic	_	_	_	_	_	_
34-4	BOI042	34	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
34-5	BOI042	34	perché	perché	linguistic	_	_	_	_	_	_
34-6	BOI042	34	quando	quando	linguistic	_	_	_	_	_	_
34-7	BOI042	34	ci	ci	linguistic	_	_	_	_	_	_
34-8	BOI042	34	siam	siam	linguistic	_	_	_	_	_	_
34-9	BOI042	34	trasferiti	trasferiti	linguistic	_	_	_	_	_	_
34-10	BOI042	34	da	da	linguistic	_	End=115.105	_	_	_	_
35-0	BOR009	35	((ride))	((ride))	nonverbalbehavior	_	Begin=112.7|End=113.536	_	_	_	_
36-0	BOI042	36	da	da	linguistic	_	Begin=115.59	_	_	_	_
36-1	BOI042	36	marzabotto	marzabotto	linguistic	_	_	_	_	_	_
36-2	BOI042	36	che	che	linguistic	_	_	_	_	_	_
36-3	BOI042	36	siam	siam	linguistic	_	_	_	_	_	_
36-4	BOI042	36	venuti	venuti	linguistic	_	_	_	_	_	_
36-5	BOI042	36	a	a	linguistic	_	_	_	_	_	_
36-6	BOI042	36	ga~	ga~	linguistic	Interrupted=Yes	_	_	_	_	_
36-7	BOI042	36	gaibola	gaibola	linguistic	_	_	_	_	_	_
36-8	BOI042	36	eravamo	eravamo	linguistic	_	_	_	_	_	_
36-9	BOI042	36	in	in	linguistic	_	_	_	_	_	_
36-10	BOI042	36	una	una	linguistic	_	_	_	_	_	_
36-11	BOI042	36	mansarda,	mansarda	linguistic	Intonation=WeaklyRising	End=119.372	_	_	_	_
37-0	BOR009	37	[mh]	mh	linguistic	_	Begin=119.74|End=120.289	_	_	_	0-2(7)
38-0	BOI042	38	[e	e	linguistic	_	Begin=119.74	_	_	_	0-1(7)
38-1	BOI042	38	poi]	poi	linguistic	_	_	_	_	_	0-3(7)
38-2	BOI042	38	fina~	fina~	linguistic	Interrupted=Yes	_	_	_	_	_
38-3	BOI042	38	fortunatamente	fortunatamente	linguistic	_	_	_	_	_	_
38-4	BOI042	38	andammo	andammo	linguistic	_	_	_	_	_	_
38-5	BOI042	38	a	a	linguistic	_	_	_	_	_	_
38-6	BOI042	38	fare	fare	linguistic	_	_	_	_	_	_
38-7	BOI042	38	i	i	linguistic	_	_	_	_	_	_
38-8	BOI042	38	custodi	custodi	linguistic	_	_	_	_	_	_
38-9	BOI042	38	in	in	linguistic	_	_	_	_	_	_
38-10	BOI042	38	questa	questa	linguistic	_	_	_	_	_	_
38-11	BOI042	38	villa,	villa	linguistic	Intonation=WeaklyRising	End=123.94	_	_	_	_
39-0	BOI042	39	avevamo	avevamo	linguistic	_	Begin=124.075	_	_	_	_
39-1	BOI042	39	un	un	linguistic	_	_	_	_	_	_
39-2	BOI042	39	appartamento	appartamento	linguistic	_	_	_	_	_	_
39-3	BOI042	39	un	un	linguistic	_	_	_	_	_	_
39-4	BOI042	39	po'	po'	linguistic	_	_	_	_	_	_
39-5	BOI042	39	più	più	linguistic	_	_	_	_	_	_
39-6	BOI042	39	grande	grande	linguistic	_	_	_	_	_	_
39-7	BOI042	39	e	e	linguistic	_	_	_	_	_	_
39-8	BOI042	39	mio	mio	linguistic	_	_	_	_	_	_
39-9	BOI042	39	padre	padre	linguistic	_	_	_	_	_	_
39-10	BOI042	39	lavorava	lavorava	linguistic	_	_	_	_	_	_
39-11	BOI042	39	a	a	linguistic	_	_	_	_	_	_
39-12	BOI042	39	bologna	bologna	linguistic	_	_	_	_	_	_
39-13	BOI042	39	alla	alla	linguistic	_	_	_	_	_	_
39-14	BOI042	39	cooperativa	cooperativa	linguistic	_	_	_	_	_	_
39-15	BOI042	39	selciatori	selciatori	linguistic	_	_	_	_	_	_
39-16	BOI042	39	posatori	posatori	linguistic	_	_	_	_	_	_
39-17	BOI042	39	e	e	linguistic	_	_	_	_	_	_
39-18	BOI042	39	scalpellini,	scalpellini	linguistic	Intonation=WeaklyRising	End=130.794	_	_	_	_
40-0	BOI042	40	quelli	quelli	linguistic	_	Begin=131.318	_	_	_	_
40-1	BOI042	40	che	che	linguistic	_	_	_	_	_	_
40-2	BOI042	40	facevano	facevano	linguistic	_	_	_	_	_	_
40-3	BOI042	40	i	i	linguistic	_	_	_	_	_	_
40-4	BOI042	40	buchi	buchi	linguistic	_	_	_	_	_	_
40-5	BOI042	40	nelle	nelle	linguistic	_	_	_	_	_	_
40-6	BOI042	40	strade	strade	linguistic	_	_	_	_	_	_
40-7	BOI042	40	con	con	linguistic	_	_	_	_	_	_
40-8	BOI042	40	il	il	linguistic	_	_	_	_	_	_
40-9	BOI042	40	martello	martello	linguistic	_	_	_	_	_	_
40-10	BOI042	40	[pneumatico	pneumatico	linguistic	_	_	_	_	_	0-10(8)
40-11	BOI042	40	che]	che	linguistic	_	_	_	_	_	0-3(8)
40-12	BOI042	40	veniva	veniva	linguistic	_	_	_	_	_	_
40-13	BOI042	40	a	a	linguistic	_	_	_	_	_	_
40-14	BOI042	40	casa	casa	linguistic	_	_	_	_	_	_
40-15	BOI042	40	che	che	linguistic	_	_	_	_	_	_
40-16	BOI042	40	tremava	tremava	linguistic	_	_	_	_	_	_
40-17	BOI042	40	ancora	ancora	linguistic	_	End=136.597	_	_	_	_
41-0	BOR009	41	[ah	ah	linguistic	_	Begin=134.047	_	_	_	0-2(8)
41-1	BOR009	41	okay]	okay	linguistic	_	End=134.793	_	_	_	0-4(8)
42-0	BOI042	42	((ride))	((ride))	nonverbalbehavior	_	Begin=136.658|End=137.736	_	_	_	_
43-0	BOR009	43	((ride))	((ride))	nonverbalbehavior	_	Begin=137.01|End=137.637	_	_	_	_
44-0	BOI042	44	e	e	linguistic	_	Begin=137.84	_	_	_	_
44-1	BOI042	44	praticamente:	praticamente	linguistic	_	_	11x1	_	_	_
