token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
5-2	BOR034	5	con	con	linguistic	_	_	_	_	_	_
5-3	BOR034	5	delle	delle	linguistic	_	_	_	_	_	_
5-4	BOR034	5	domande	domande	linguistic	_	_	_	_	_	_
5-5	BOR034	5	generali::	generali	linguistic	_	_	7x2	_	_	_
5-6	BOR034	5	°insomma	insomma	linguistic	_	End=18.53	_	_	_	_
6-0	BOR034	6	inta:nto::	intanto	linguistic	_	Begin=20.831|End=22.018	3x1,6x2	_	_	_
7-0	BOR034	7	tu,	tu	linguistic	Intonation=WeaklyRising	Begin=22.404	_	_	_	_
7-1	BOR034	7	vivi	vivi	linguistic	_	_	_	_	_	_
7-2	BOR034	7	a	a	linguistic	_	_	_	_	_	_
7-3	BOR034	7	bologna?	bologna	linguistic	Intonation=Rising	_	_	_	_	_
7-4	BOR034	7	cit[tà]?	città	linguistic	Intonation=Rising	End=23.998	_	_	_	3-5(0)
8-0	BOI096	8	[sì]	sì	linguistic	_	Begin=23.662|End=23.975	_	_	_	0-2(0)
9-0	BOI096	9	esatto	esatto	linguistic	_	Begin=24.478|End=25.112	_	_	_	_
10-0	BOI096	10	vivo::	vivo	linguistic	_	Begin=25.39	3x2	_	_	_
10-1	BOI096	10	in	in	linguistic	_	_	_	_	_	_
10-2	BOI096	10	centro	centro	linguistic	_	_	_	_	_	_
10-3	BOI096	10	a	a	linguistic	_	_	_	_	_	_
10-4	BOI096	10	bolo:gna	bologna	linguistic	_	End=27.148	3x1	_	_	_
11-0	BOI096	11	ho	ho	linguistic	_	Begin=27.529	_	_	_	_
11-1	BOI096	11	vissuto:	vissuto	linguistic	_	_	6x1	_	_	_
11-2	BOI096	11	nel	nel	linguistic	_	_	_	_	_	_
11-3	BOI096	11	centro	centro	linguistic	_	_	_	_	_	_
11-4	BOI096	11	di	di	linguistic	_	_	_	_	_	_
11-5	BOI096	11	bologna	bologna	linguistic	_	_	_	_	_	_
11-6	BOI096	11	fino	fino	linguistic	_	_	_	_	_	_
11-7	BOI096	11	a:i	ai	linguistic	_	End=30.301	0x1	_	_	_
12-0	BOI096	12	otto	otto	linguistic	_	Begin=31.507	_	_	_	_
12-1	BOI096	12	anni?	anni	linguistic	Intonation=Rising	_	_	_	_	_
12-2	BOI096	12	poi	poi	linguistic	_	_	_	_	_	_
12-3	BOI096	12	mi	mi	linguistic	_	_	_	_	_	_
12-4	BOI096	12	sono	sono	linguistic	_	_	_	_	_	_
12-5	BOI096	12	trasferita	trasferita	linguistic	_	_	_	_	_	_
12-6	BOI096	12	per	per	linguistic	_	End=33.839	_	_	_	_
13-0	BOI096	13	>tipo<	tipo	linguistic	_	Begin=33.982	_	Fast=0-4	_	_
13-1	BOI096	13	tre	tre	linguistic	_	_	_	_	_	_
13-2	BOI096	13	quattro	quattro	linguistic	_	_	_	_	_	_
13-3	BOI096	13	a:nni	anni	linguistic	_	_	0x1	_	_	_
13-4	BOI096	13	a	a	linguistic	_	_	_	_	_	_
13-5	BOI096	13	san	san	linguistic	_	_	_	_	_	_
13-6	BOI096	13	lazzaro	lazzaro	linguistic	_	_	_	_	_	_
13-7	BOI096	13	e	e	linguistic	_	_	_	_	_	_
13-8	BOI096	13	poi	poi	linguistic	_	_	_	_	_	_
13-9	BOI096	13	sono	sono	linguistic	_	_	_	_	_	_
13-10	BOI096	13	ritornata	ritornata	linguistic	_	_	_	_	_	_
13-11	BOI096	13	in	in	linguistic	_	_	_	_	_	_
13-12	BOI096	13	ce:ntro	centro	linguistic	_	_	1x1	_	_	_
13-13	BOI096	13	per	per	linguistic	_	_	_	_	_	_
13-14	BOI096	13	finire:	finire	linguistic	_	_	5x1	_	_	_
13-15	BOI096	13	gli	gli	linguistic	_	_	_	_	_	_
13-16	BOI096	13	studi	studi	linguistic	_	_	_	_	_	_
13-17	BOI096	13	delle	delle	linguistic	_	_	_	_	_	_
13-18	BOI096	13	superiori	superiori	linguistic	_	End=38.68	_	_	_	_
14-0	BOR034	14	quindi	quindi	linguistic	_	Begin=40.569	_	_	_	_
14-1	BOR034	14	sei::	sei	linguistic	_	_	2x2	_	_	_
14-2	BOR034	14	bolognese	bolognese	linguistic	_	_	_	_	_	_
14-3	BOR034	14	proprio	proprio	linguistic	_	_	_	_	_	_
14-4	BOR034	14	do:c?	doc	linguistic	Intonation=Rising	End=42.574	1x1	_	_	_
15-0	BOI096	15	sì,	sì	linguistic	Intonation=WeaklyRising	Begin=43.04	_	_	_	_
15-1	BOI096	15	c(io)è	cioè	linguistic	_	_	_	_	1-3(0)	_
15-2	BOI096	15	((ride))	((ride))	nonverbalbehavior	_	End=44.541	_	_	_	_
16-0	BOI096	16	non	non	linguistic	_	Begin=44.764	_	_	_	_
16-1	BOI096	16	ho	ho	linguistic	_	_	_	_	_	_
16-2	BOI096	16	delle	delle	linguistic	_	_	_	_	_	_
16-3	BOI096	16	origini	origini	linguistic	_	_	_	_	_	_
16-4	BOI096	16	bolognesi	bolognesi	linguistic	_	_	_	_	_	_
16-5	BOI096	16	però	però	linguistic	_	_	_	_	_	_
16-6	BOI096	16	sì	sì	linguistic	_	_	_	_	_	_
16-7	BOI096	16	sono::	sono	linguistic	_	_	3x2	_	_	_
16-8	BOI096	16	nata	nata	linguistic	_	_	_	_	_	_
16-9	BOI096	16	e	e	linguistic	_	_	_	_	_	_
16-10	BOI096	16	cresciuta	cresciuta	linguistic	_	_	_	_	_	_
16-11	BOI096	16	qua	qua	linguistic	_	End=48.615	_	_	_	_
17-0	BOR034	17	((espira_rumorosamente))	((espira_rumorosamente))	nonverbalbehavior	_	Begin=48.868|End=49.281	_	_	_	_
18-0	BOI096	18	e	e	linguistic	_	Begin=49.38	_	_	_	_
18-1	BOI096	18	io	io	linguistic	_	_	_	_	_	_
18-2	BOI096	18	adoro	adoro	linguistic	_	_	_	_	_	_
18-3	BOI096	18	vivere	vivere	linguistic	_	_	_	_	_	_
18-4	BOI096	18	nel	nel	linguistic	_	_	_	_	_	_
18-5	BOI096	18	centro	centro	linguistic	_	_	_	_	_	_
18-6	BOI096	18	città	città	linguistic	_	_	_	_	_	_
18-7	BOI096	18	credo::	credo	linguistic	_	End=51.703	4x2	_	_	_
19-0	BOI096	19	di	di	linguistic	_	Begin=51.894	_	_	_	_
19-1	BOI096	19	avere	avere	linguistic	_	_	_	_	_	_
19-2	BOI096	19	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_
19-3	BOI096	19	un	un	linguistic	_	_	_	_	_	_
19-4	BOI096	19	odio	odio	linguistic	_	_	_	_	_	_
19-5	BOI096	19	x	x	unknown	_	End=53.417	_	_	_	_
20-0	BOI096	20	verso:	verso	linguistic	_	Begin=54.274|End=55.014	4x1	_	_	_
21-0	BOI096	21	la	la	linguistic	_	Begin=55.303	_	_	_	_
21-1	BOI096	21	periferia,	periferia	linguistic	Intonation=WeaklyRising	_	_	_	_	_
21-2	BOI096	21	non	non	linguistic	_	_	_	_	_	_
21-3	BOI096	21	riesco	riesco	linguistic	_	_	_	_	_	_
21-4	BOI096	21	a	a	linguistic	_	_	_	_	_	_
21-5	BOI096	21	vivere	vivere	linguistic	_	_	_	_	_	_
21-6	BOI096	21	fuori	fuori	linguistic	_	_	_	_	_	_
21-7	BOI096	21	da:l	dal	linguistic	_	_	1x1	_	_	_
21-8	BOI096	21	centro	centro	linguistic	_	_	_	_	_	_
21-9	BOI096	21	ma,	ma	linguistic	Intonation=WeaklyRising	_	_	_	_	_
21-10	BOI096	21	credo:	credo	linguistic	_	End=58.504	4x1	_	_	_
22-0	BOI096	22	sarebbe	sarebbe	linguistic	_	Begin=58.828	_	_	_	_
22-1	BOI096	22	la:	la	linguistic	_	_	1x1	_	_	_
22-2	BOI096	22	stessa	stessa	linguistic	_	_	_	_	_	_
22-3	BOI096	22	situazione:	situazione	linguistic	_	_	9x1	_	_	_
22-4	BOI096	22	in	in	linguistic	_	_	_	_	_	_
22-5	BOI096	22	qualsiasi	qualsiasi	linguistic	_	_	_	_	_	_
22-6	BOI096	22	luogo	luogo	linguistic	_	End=61.519	_	_	_	_
23-0	BOR034	23	mhmh	mhmh	linguistic	_	Begin=61.519|End=62.003	_	_	_	_
24-0	BOI096	24	((schiocca_la_lingua))	((schiocca_la_lingua))	nonverbalbehavior	_	Begin=62.093|End=62.565	_	_	_	_
25-0	BOI096	25	però	però	linguistic	_	Begin=62.906	_	_	_	_
25-1	BOI096	25	sì,	sì	linguistic	Intonation=WeaklyRising	_	_	_	_	_
25-2	BOI096	25	mi	mi	linguistic	_	_	_	_	_	_
25-3	BOI096	25	piace	piace	linguistic	_	_	_	_	_	_
25-4	BOI096	25	mo:lto	molto	linguistic	_	_	1x1	_	_	_
25-5	BOI096	25	bologna	bologna	linguistic	_	End=64.73	_	_	_	_
26-0	BOI096	26	a::lla	alla	linguistic	_	Begin=65.242	0x2	_	_	_
26-1	BOI096	26	lunga	lunga	linguistic	_	_	_	_	_	_
26-2	BOI096	26	diventa	diventa	linguistic	_	_	_	_	_	_
26-3	BOI096	26	un	un	linguistic	_	_	_	_	_	_
26-4	BOI096	26	po'	po'	linguistic	_	_	_	_	_	_
26-5	BOI096	26	stre:tta,	stretta	linguistic	Intonation=WeaklyRising	_	3x1	_	_	_
26-6	BOI096	26	un	un	linguistic	_	_	_	_	_	_
26-7	BOI096	26	po'	po'	linguistic	_	_	_	_	_	_
26-8	BOI096	26	piccola,	piccola	linguistic	Intonation=WeaklyRising	_	_	_	_	_
26-9	BOI096	26	inizi:	inizi	linguistic	_	_	4x1	_	_	_
26-10	BOI096	26	mh	mh	linguistic	_	_	_	_	_	_
26-11	BOI096	26	a	a	linguistic	_	_	_	_	_	_
26-12	BOI096	26	conoscere	conoscere	linguistic	_	End=69.75	_	_	_	_
27-0	BOI096	27	tu:tte	tutte	linguistic	_	Begin=69.91	1x1	_	_	_
27-1	BOI096	27	le	le	linguistic	_	_	_	_	_	_
27-2	BOI096	27	persone	persone	linguistic	_	End=71.225	_	_	_	_
28-0	BOI096	28	almeno,	almeno	linguistic	Intonation=WeaklyRising	Begin=71.526	_	_	_	_
28-1	BOI096	28	alla	alla	linguistic	_	_	_	_	_	_
28-2	BOI096	28	mia	mia	linguistic	_	_	_	_	_	_
28-3	BOI096	28	età	età	linguistic	_	End=72.695	_	_	_	_
29-0	BOI096	29	e::hm::	ehm	linguistic	_	Begin=73.782|End=75.19	0x2,2x2	_	_	_
30-0	BOI096	30	però	però	linguistic	_	Begin=76.321	_	_	_	_
30-1	BOI096	30	riconosco	riconosco	linguistic	_	_	_	_	_	_
30-2	BOI096	30	che	che	linguistic	_	_	_	_	_	_
30-3	BOI096	30	magari	magari	linguistic	_	_	_	_	_	_
30-4	BOI096	30	pe:r	per	linguistic	_	_	1x1	_	_	_
30-5	BOI096	30	>°non	non	linguistic	Volume=Low	_	_	Fast=0-3	_	_
30-6	BOI096	30	lo	lo	linguistic	Volume=Low	_	_	Fast=0-2	_	_
30-7	BOI096	30	so°<	so	linguistic	Volume=Low	_	_	Fast=0-2	_	_
30-8	BOI096	30	i	i	linguistic	_	_	_	_	_	_
30-9	BOI096	30	<fuorise:de>	fuorisede	linguistic	_	_	6x1	Slow=0-9	_	_
30-10	BOI096	30	sia::	sia	linguistic	_	_	2x2	_	_	_
30-11	BOI096	30	il	il	linguistic	_	_	_	_	_	_
30-12	BOI096	30	so:gno,	sogno	linguistic	Intonation=WeaklyRising	_	1x1	_	_	_
30-13	BOI096	30	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
30-14	BOI096	30	utopi:a	utopia	linguistic	_	_	4x1	_	_	_
30-15	BOI096	30	bologna	bologna	linguistic	_	_	_	_	_	_
30-16	BOI096	30	come	come	linguistic	_	_	_	_	_	_
30-17	BOI096	30	x	x	unknown	_	_	_	_	_	_
30-18	BOI096	30	come	come	linguistic	_	_	_	_	_	_
30-19	BOI096	30	città	città	linguistic	_	_	_	_	_	_
30-20	BOI096	30	universita:ria	universitaria	linguistic	_	End=83.512	9x1	_	_	_
31-0	BOI096	31	per	per	linguistic	_	Begin=84.58	_	_	_	_
31-1	BOI096	31	me	me	linguistic	_	_	_	_	_	_
31-2	BOI096	31	no	no	linguistic	_	_	_	_	_	_
31-3	BOI096	31	((ride))	((ride))	nonverbalbehavior	_	End=85.23	_	_	_	_
32-0	BOR034	32	ah	ah	linguistic	_	Begin=85.478	_	_	_	_
32-1	BOR034	32	okay	okay	linguistic	_	End=86.062	_	_	_	_
33-0	BOR034	33	e::	e	linguistic	_	Begin=86.727	0x2	_	_	_
33-1	BOR034	33	dicevi	dicevi	linguistic	_	_	_	_	_	_
33-2	BOR034	33	che	che	linguistic	_	_	_	_	_	_
33-3	BOR034	33	hai::	hai	linguistic	_	_	2x2	_	_	_
33-4	BOR034	33	origini	origini	linguistic	_	_	_	_	_	_
33-5	BOR034	33	no:n	non	linguistic	_	_	1x1	_	_	_
33-6	BOR034	33	bolognesi	bolognesi	linguistic	_	_	_	_	_	_
33-7	BOR034	33	quindi	quindi	linguistic	_	_	_	_	_	_
33-8	BOR034	33	di:	di	linguistic	_	End=90.386	1x1	_	_	_
34-0	BOI096	34	i	i	linguistic	_	Begin=90.567	_	_	_	_
34-1	BOI096	34	miei	miei	linguistic	_	_	_	_	_	_
34-2	BOI096	34	genitori	genitori	linguistic	_	_	_	_	_	_
34-3	BOI096	34	sono	sono	linguistic	_	_	_	_	_	_
34-4	BOI096	34	entrambi	entrambi	linguistic	_	_	_	_	_	_
34-5	BOI096	34	india:ni	indiani	linguistic	_	End=92.024	4x1	_	_	_
35-0	BOI096	35	loro:	loro	linguistic	_	Begin=92.842	3x1	_	_	_
35-1	BOI096	35	sono	sono	linguistic	_	_	_	_	_	_
35-2	BOI096	35	nati	nati	linguistic	_	_	_	_	_	_
35-3	BOI096	35	in	in	linguistic	_	_	_	_	_	_
35-4	BOI096	35	i:ndia,	india	linguistic	Intonation=WeaklyRising	_	0x1	_	_	_
35-5	BOI096	35	però	però	linguistic	_	_	_	_	_	_
35-6	BOI096	35	mia	mia	linguistic	_	_	_	_	_	_
35-7	BOI096	35	madre	madre	linguistic	_	_	_	_	_	_
35-8	BOI096	35	è	è	linguistic	_	_	_	_	_	_
35-9	BOI096	35	venuta	venuta	linguistic	_	_	_	_	_	_
35-10	BOI096	35	in	in	linguistic	_	_	_	_	_	_
35-11	BOI096	35	ita:lia	italia	linguistic	_	End=95.558	2x1	_	_	_
36-0	BOI096	36	quando	quando	linguistic	_	Begin=95.852	_	_	_	_
36-1	BOI096	36	aveva	aveva	linguistic	_	_	_	_	_	_
36-2	BOI096	36	dicianno:ve	diciannove	linguistic	_	_	7x1	_	_	_
36-3	BOI096	36	a:nni:	anni	linguistic	_	End=97.48	0x1,3x1	_	_	_
37-0	BOI096	37	e	e	linguistic	_	Begin=97.95	_	_	_	_
37-1	BOI096	37	a	a	linguistic	_	_	_	_	_	_
37-2	BOI096	37	bolo:gna,	bologna	linguistic	Intonation=WeaklyRising	_	3x1	_	_	_
37-3	BOI096	37	a	a	linguistic	_	_	_	_	_	_
37-4	BOI096	37	bolo:gna	bologna	linguistic	_	_	3x1	_	_	_
37-5	BOI096	37	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
37-6	BOI096	37	è	è	linguistic	_	_	_	_	_	_
37-7	BOI096	37	da::	da	linguistic	_	End=100.942	1x2	_	_	_
38-0	BOI096	38	trent'	trent'	linguistic	SpaceAfter=No	Begin=101.86	_	_	_	_
38-1	BOI096	38	anni	anni	linguistic	_	_	_	_	_	_
38-2	BOI096	38	e	e	linguistic	_	_	_	_	_	_
38-3	BOI096	38	pa:ssa	passa	linguistic	_	_	1x1	_	_	_
38-4	BOI096	38	direi	direi	linguistic	_	End=103.319	_	_	_	_
39-0	BOR034	39	mh	mh	linguistic	_	Begin=103.387|End=103.8	_	_	_	_
40-0	BOR034	40	e	e	linguistic	_	Begin=104.991	_	_	_	_
40-1	BOR034	40	in	in	linguistic	_	_	_	_	_	_
40-2	BOR034	40	che	che	linguistic	_	_	_	_	_	_
40-3	BOR034	40	zona	zona	linguistic	_	_	_	_	_	_
40-4	BOR034	40	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
40-5	BOR034	40	i:ndia?	india	linguistic	Intonation=Rising	End=106.051	0x1	_	_	_
41-0	BOR034	41	>in	in	linguistic	_	Begin=106.568	_	Fast=0-2	_	_
41-1	BOR034	41	particolare<?	particolare	linguistic	Intonation=Rising	End=107.242	_	Fast=0-11	_	_
42-0	BOI096	42	sud	sud	linguistic	_	Begin=107.563	_	_	_	_
42-1	BOI096	42	nel	nel	linguistic	_	_	_	_	_	_
42-2	BOI096	42	(te:ra)	tera	linguistic	_	_	1x1	_	0-4(0)	_
42-3	BOI096	42	è	è	linguistic	_	_	_	_	_	_
42-4	BOI096	42	tipo	tipo	linguistic	_	_	_	_	_	_
42-5	BOI096	42	vicino	vicino	linguistic	_	_	_	_	_	_
42-6	BOI096	42	al	al	linguistic	_	_	_	_	_	_
42-7	BOI096	42	ma:re	mare	linguistic	_	End=109.682	1x1	_	_	_
43-0	BOR034	43	ah	ah	linguistic	_	Begin=109.788|End=110.069	_	_	_	_
44-0	BOI096	44	è	è	linguistic	_	Begin=110.116|End=110.361	_	_	_	_
45-0	BOI096	45	qua:si	quasi	linguistic	_	Begin=110.612	2x1	_	_	_
45-1	BOI096	45	sulla	sulla	linguistic	_	_	_	_	_	_
45-2	BOI096	45	punta	punta	linguistic	_	_	_	_	_	_
45-3	BOI096	45	però	però	linguistic	_	_	_	_	_	_
45-4	BOI096	45	non	non	linguistic	_	_	_	_	_	_
45-5	BOI096	45	>proprio	proprio	linguistic	_	_	_	Fast=0-7	_	_
45-6	BOI096	45	[proprio<]	proprio	linguistic	_	End=112.705	_	Fast=0-7	_	0-7(1)
46-0	BOR034	46	[ah	ah	linguistic	_	Begin=112.188	_	_	_	0-2(1)
46-1	BOR034	46	°okay°]	okay	linguistic	Volume=Low	End=112.697	_	_	_	0-4(1)
47-0	BOR034	47	e::::	e	linguistic	_	Begin=114.085|End=115.163	0x4	_	_	_
48-0	BOR034	48	quindi::	quindi	linguistic	_	Begin=116.586	5x2	_	_	_
48-1	BOR034	48	sei	sei	linguistic	_	_	_	_	_	_
48-2	BOR034	48	praticamente	praticamente	linguistic	_	_	_	_	_	_
48-3	BOR034	48	bologn~	bologn~	linguistic	Interrupted=Yes	_	_	_	_	_
48-4	BOR034	48	se~	se~	linguistic	Interrupted=Yes	_	_	_	_	_
48-5	BOR034	48	sei	sei	linguistic	_	_	_	_	_	_
48-6	BOR034	48	bolognase::	bolognase	linguistic	_	_	8x2	_	_	_
48-7	BOR034	48	diciamo::	diciamo	linguistic	_	End=120.991	6x2	_	_	_
49-0	BOR034	49	cento	cento	linguistic	_	Begin=121.394	_	_	_	_
49-1	BOR034	49	per	per	linguistic	_	_	_	_	_	_
49-2	BOR034	49	cento	cento	linguistic	_	_	_	_	_	_
49-3	BOR034	49	c(io)è	cioè	linguistic	_	_	_	_	1-3(0)	_
49-4	BOR034	49	sei	sei	linguistic	_	_	_	_	_	_
49-5	BOR034	49	di:	di	linguistic	_	End=122.797	1x1	_	_	_
50-0	BOR034	50	profondamente	profondamente	linguistic	_	Begin=123.99	_	_	_	_
50-1	BOR034	50	bolognese	bolognese	linguistic	_	_	_	_	_	_
50-2	BOR034	50	e::	e	linguistic	_	End=125.931	0x2	_	_	_
51-0	BOR034	51	ci	ci	linguistic	_	Begin=127.896	_	_	_	_
51-1	BOR034	51	sono::	sono	linguistic	_	End=128.859	3x2	_	_	_
52-0	BOR034	52	diciamo::	diciamo	linguistic	_	Begin=129.877|End=130.747	6x2	_	_	_
53-0	BOR034	53	aspe:tti	aspetti	linguistic	_	Begin=132.197	3x1	_	_	_
53-1	BOR034	53	di	di	linguistic	_	_	_	_	_	_
53-2	BOR034	53	bolo:gna:	bologna	linguistic	_	_	3x1,6x1	_	_	_
53-3	BOR034	53	che::	che	linguistic	_	_	2x2	_	_	_
53-4	BOR034	53	m:h	mh	linguistic	_	End=134.88	0x1	_	_	_
54-0	BOR034	54	come	come	linguistic	_	Begin=136.537	_	_	_	_
54-1	BOR034	54	dire:	dire	linguistic	_	End=137.207	3x1	_	_	_
55-0	BOR034	55	°aspetta°	aspetta	linguistic	Volume=Low	Begin=138.948|End=139.387	_	_	_	_
56-0	BOR034	56	°queste	queste	linguistic	_	Begin=142.534	_	_	_	_
56-1	BOR034	56	non	non	linguistic	_	_	_	_	_	_
56-2	BOR034	56	sono	sono	linguistic	_	_	_	_	_	_
56-3	BOR034	56	domande,	domande	linguistic	Intonation=WeaklyRising	_	_	_	_	_
56-4	BOR034	56	ma	ma	linguistic	_	_	_	_	_	_
56-5	BOR034	56	scusa	scusa	linguistic	_	_	_	_	_	_
56-6	BOR034	56	un	un	linguistic	_	_	_	_	_	_
56-7	BOR034	56	attimo	attimo	linguistic	_	End=144.427	_	_	_	_
57-0	BOR034	57	allo::ra	allora	linguistic	_	Begin=145.026|End=146.026	3x2	_	_	_
58-0	BOR034	58	parliamo	parliamo	linguistic	_	Begin=148.784	_	_	_	_
58-1	BOR034	58	di	di	linguistic	_	_	_	_	_	_
58-2	BOR034	58	festività.	festività	linguistic	Intonation=Falling	_	_	_	_	_
58-3	BOR034	58	bolognesi	bolognesi	linguistic	_	End=150.522	_	_	_	_
59-0	BOI096	59	festività	festività	linguistic	_	Begin=151.806	_	_	_	_
59-1	BOI096	59	bologne:si	bolognesi	linguistic	_	End=153.262	6x1	_	_	_
60-0	BOI096	60	san	san	linguistic	_	Begin=153.609	_	_	_	_
60-1	BOI096	60	petro:nio	petronio	linguistic	_	End=154.376	4x1	_	_	_
61-0	BOI096	61	che:	che	linguistic	_	Begin=154.726	2x1	_	_	_
61-1	BOI096	61	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
61-2	BOI096	61	è	è	linguistic	_	_	_	_	_	_
61-3	BOI096	61	tipicamente	tipicamente	linguistic	_	_	_	_	_	_
61-4	BOI096	61	bolognese	bolognese	linguistic	_	_	_	_	_	_
61-5	BOI096	61	per	per	linguistic	_	_	_	_	_	_
61-6	BOI096	61	il	il	linguistic	_	_	_	_	_	_
61-7	BOI096	61	centro	centro	linguistic	_	_	_	_	_	_
61-8	BOI096	61	di	di	linguistic	_	_	_	_	_	_
61-9	BOI096	61	bologna	bologna	linguistic	_	_	_	_	_	_
61-10	BOI096	61	perché	perché	linguistic	_	_	_	_	_	_
61-11	BOI096	61	è	è	linguistic	_	_	_	_	_	_
61-12	BOI096	61	il	il	linguistic	_	_	_	_	_	_
61-13	BOI096	61	patrono	patrono	linguistic	_	_	_	_	_	_
61-14	BOI096	61	di	di	linguistic	_	_	_	_	_	_
61-15	BOI096	61	bologna?	bologna	linguistic	Intonation=Rising	End=159.218	_	_	_	_
62-0	BOI096	62	poi	poi	linguistic	_	Begin=160.605	_	_	_	_
62-1	BOI096	62	festività	festività	linguistic	_	_	_	_	_	_
62-2	BOI096	62	bolognesi,	bolognesi	linguistic	Intonation=WeaklyRising	_	_	_	_	_
62-3	BOI096	62	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_
62-4	BOI096	62	mi	mi	linguistic	_	_	_	_	_	_
62-5	BOI096	62	vengono	vengono	linguistic	_	_	_	_	_	_
62-6	BOI096	62	in	in	linguistic	_	_	_	_	_	_
62-7	BOI096	62	mente	mente	linguistic	_	_	_	_	_	_
62-8	BOI096	62	in	in	linguistic	_	_	_	_	_	_
62-9	BOI096	62	realtà	realtà	linguistic	_	_	_	_	_	_
62-10	BOI096	62	le	le	linguistic	_	_	_	_	_	_
62-11	BOI096	62	festività	festività	linguistic	_	_	_	_	_	_
62-12	BOI096	62	generali	generali	linguistic	_	End=165.121	_	_	_	_
63-0	BOI096	63	m::::h	mh	linguistic	_	Begin=166.653|End=168.603	0x4	_	_	_
64-0	BOR034	64	c(io)è	cioè	linguistic	_	Begin=170.867	_	_	1-3(0)	_
64-1	BOR034	64	per	per	linguistic	_	_	_	_	_	_
64-2	BOR034	64	dire::	dire	linguistic	_	End=171.925	3x2	_	_	_
65-0	BOR034	65	>non	non	linguistic	_	Begin=173.301	_	Fast=0-3	_	_
65-1	BOR034	65	lo	lo	linguistic	_	_	_	Fast=0-2	_	_
65-2	BOR034	65	so<	so	linguistic	_	End=173.732	_	Fast=0-2	_	_
66-0	BOR034	66	il	il	linguistic	_	Begin=175.9	_	_	_	_
66-1	BOR034	66	e:	e	linguistic	_	_	0x1	_	_	_
66-2	BOR034	66	il	il	linguistic	_	_	_	_	_	_
66-3	BOR034	66	venticinque	venticinque	linguistic	_	_	_	_	_	_
66-4	BOR034	66	apri:le	aprile	linguistic	_	End=177.606	3x1	_	_	_
67-0	BOI096	67	sì	sì	linguistic	_	Begin=178.147|End=178.394	_	_	_	_
68-0	BOR034	68	che	che	linguistic	_	Begin=178.394	_	_	_	_
68-1	BOR034	68	a	a	linguistic	_	_	_	_	_	_
68-2	BOR034	68	bologna:	bologna	linguistic	_	_	6x1	_	_	_
68-3	BOR034	68	ha	ha	linguistic	_	_	_	_	_	_
68-4	BOR034	68	u:n	un	linguistic	_	End=180.0	0x1	_	_	_
69-0	BOI096	69	a:h	ah	linguistic	_	Begin=180.374	0x1	_	_	_
69-1	BOI096	69	[vabbè]	vabbè	linguistic	_	End=180.913	_	_	_	0-5(2)
